ID,Year,Week_Number,Date,Rental_Company,Equipment_Type,Equipment_Number,Equipment_Description,Date_Rental_Started,Projected_End_Date,PO_Number,Service_Now_Request_Number,Monthly_Rate ($),Comments
"32207","2026","5","1/30/2026 12:00:00 AM","Red-D-Arc","Welding Equipment","WD4-001785","400AMP Diesel","11/4/2024 12:00:00 AM","3/3/2026 12:00:00 AM","D025782","","510.00",""
"32208","2026","5","1/30/2026 12:00:00 AM","Red-D-Arc","Welding Equipment","WD5-001359","(2) 500 AMP Diesels","1/24/2026 12:00:00 AM","7/24/2026 12:00:00 AM","D030512","","520.00","Qty 2"
"32209","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","0300118333","30ft Articulating Boom Lift","10/14/2025 12:00:00 AM","","D007327","RITM0033524","1100.00",""
"32210","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","Z62H-3493","62ft RT Articulating Boom Lift","10/1/2025 12:00:00 AM","","D007819","","1600.00",""
"32211","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","300301936","45ft RT ART BM - 450AJ, DSL, G/W","10/1/2025 12:00:00 AM","","D007820","","1250.00",""
"32212","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","300290640","60ft RT ART BM - 600AJ, DSL, G/W","10/22/2025 12:00:00 AM","","D007821","","1600.00",""
"32213","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","Z34NF-17884","34ft Electric Articulating Boom Lift","10/1/2025 12:00:00 AM","","D007822","","1100.00",""
"32214","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","300135216 / 0300289362 (New unit)","135ft Boom Lift with jib","10/1/2025 12:00:00 AM","","D007823","","6800.00","Exchange on 10/22"
"32215","2026","5","1/30/2026 12:00:00 AM","RP Rents","Welding Equipment"," MB140391 - Unit#50662","Welder and lead cable kit","10/1/2025 12:00:00 AM","","D007823","","185.00","1 PO for a boom lift and welding equipment; 2 lines"
"32216","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","Z80H-7449","80ft RT ART BM - Z80/60, DSL, FF, G/W","9/18/2025 12:00:00 AM","","D007824","","3250.00",""
"32217","2026","5","1/30/2026 12:00:00 AM","RP Rents","Welding Equipment"," PENDING ","Welder and lead cable kit","9/18/2025 12:00:00 AM","","D007824","","330.00","Welder & Welder lead cable kit"
"32218","2026","5","1/30/2026 12:00:00 AM","RP Rents","Telehandler","160118129","54ft 10K TELE - 10054, DSL, CAB, AC, FF","9/23/2025 12:00:00 AM","","D007828","","3000.00",""
"32219","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","S60XH-39557","60ft BM - S-60X, DSL, FF, G/W","10/16/2025 12:00:00 AM","","D007829","","1600.00",""
"32220","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","300277881","45ft RT ART BM - 450AJ, DSL, G/W","10/1/2025 12:00:00 AM","","D007884","RITM0023501","1250.00",""
"32221","2026","5","1/30/2026 12:00:00 AM","RP Rents","UTV","4XAP4FD49T8835689","UTV, DSL 4x4 - Polaris ProXD4, Cab, Heat","10/23/2025 12:00:00 AM","","D013428","RITM0031726","650.00",""
"32222","2026","5","1/30/2026 12:00:00 AM","RP Rents","UTV","4XAP4FD48T8835456","UTV, DSL 4x4 - Polaris ProXD4, Cab, Heat","10/23/2025 12:00:00 AM","","D013428","RITM0031726","650.00",""
"32223","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","0300214972","45ft RT ART BM - 450AJ, DSL, G/W","10/21/2025 12:00:00 AM","","D018212","RITM0039213","1250.00",""
"32224","2026","5","1/30/2026 12:00:00 AM","RP Rents","Fire Extinguisher","#4411_2","OPT-FIREEXT#4411","11/26/2025 12:00:00 AM","12/4/2025 12:00:00 AM","D023478","RITM0041899","150.00","Optional extinguisher"
"32225","2026","5","1/30/2026 12:00:00 AM","RP Rents","Telehandler","0160061987","55ft 10K TELE - G10-55A I#-2350","11/26/2025 12:00:00 AM","12/4/2025 12:00:00 AM","D023478","RITM0041899","3000.00",""
"32226","2026","5","1/30/2026 12:00:00 AM","RP Rents","Fire Extinguisher","#4411_3","OPT-FIREEXT#4411","11/26/2025 12:00:00 AM","12/12/2025 12:00:00 AM","D023266","RITM0041899","150.00","Optional extinguisher"
"32227","2026","5","1/30/2026 12:00:00 AM","RP Rents","Boom Lift","0300182735","UL 120ft BM w/Jib - 1200SJP, FF, G/W, SGD","11/26/2025 12:00:00 AM","12/12/2025 12:00:00 AM","D023266","RITM0041899","1750.00",""
"32228","2026","5","1/30/2026 12:00:00 AM","Satellite Shelters Inc","Mobile Trailer","SN 33908/12/12","60x64 Complex","6/10/2025 12:00:00 AM","","B994904","","1700.00","Update for B953593"
"32229","2026","5","1/30/2026 12:00:00 AM","Stevenson Crane Service Inc.","Mini Picker","MP0093","Mini Picker","8/18/2021 12:00:00 AM","5/27/2026 12:00:00 AM","D001197","","7000.00",""
"32230","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Vehicle Attachments","ITE11670","052-1605 DOZER RIPPER 140-159HP CLASS","4/9/2025 12:00:00 AM","7/9/2025 12:00:00 AM","B993231","SR00392325","1600.00",""
"32231","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Dozer","ITEN6331","052-0200 200-250HP CRAWLER DOZER LGP","4/9/2025 12:00:00 AM","7/9/2025 12:00:00 AM","B993231","SR00392325","12500.00",""
"32232","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Manlift","10165923","058-0803 80ft ART MANLIFT W/JIB","5/20/2025 12:00:00 AM","11/20/2025 12:00:00 AM","B991007","SR00390185","2850.00",""
"32233","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Manlift","10065561","058-0607 60ft ART MANLIFT W/JIB","5/29/2025 12:00:00 AM","11/29/2025 12:00:00 AM","B992419","RITM0026651","1850.00",""
"32234","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Manlift","10064691","058-0607 60ft ART MANLIFT W/JIB","5/29/2025 12:00:00 AM","11/29/2025 12:00:00 AM","B992418","RITM0026652","1850.00",""
"32235","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Manlift","10312536","058-0880 135ft ART MANLIFT W/JIB","5/21/2025 12:00:00 AM","11/21/2025 12:00:00 AM","B991012","RITM0025334","8050.00",""
"32236","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Manlift","1002142","058-0803 80ft ART MANLIFT W/JIB","5/12/2025 12:00:00 AM","11/12/2025 12:00:00 AM","B991013","RITM0025224","2850.00",""
"32237","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","UTV","10676265","059-0570 UTILITY VEHICLE 4 SEAT 4WD GAS CAB","6/5/2025 12:00:00 AM","12/5/2025 12:00:00 AM","B993977","RITM0024662","595.00",""
"32238","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Welding Equipment","10958177","027-0365 250 AMP CC SKYWELDER PKG","5/20/2025 12:00:00 AM","11/20/2025 12:00:00 AM","B991007","SR00390185","200.00",""
"32239","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Welding Equipment","11239579","027-0365 250 AMP CC SKYWELDER PKG","5/29/2025 12:00:00 AM","11/29/2025 12:00:00 AM","B992419","RITM0026651","200.00",""
"32240","2026","5","1/30/2026 12:00:00 AM","Sunbelt Rentals, Inc.","Welding Equipment","10429723","027-0365 250 AMP CC SKYWELDER PKG","5/29/2025 12:00:00 AM","11/29/2025 12:00:00 AM","B992418","RITM0026652","200.00",""
"32243","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2086","1 TON CC  4X4","10/16/2025 12:00:00 AM","4/15/2026 12:00:00 AM","D011712","RITM0035938","949.85",""
"32244","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2205","1 TON CC  4X2","9/22/2025 12:00:00 AM","9/21/2026 12:00:00 AM","D007738","RITM0033879","913.55",""
"32245","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2257","1/2 TON REG CAB","11/28/2025 12:00:00 AM","11/27/2026 12:00:00 AM","D020183","RITM0040342","642.51",""
"32246","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2262","1 TON CC  4X2","6/3/2025 12:00:00 AM","6/2/2026 12:00:00 AM","D007863","RITM0033969","784.08",""
"32247","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2343","1 TON CC  4X4","3/22/2025 12:00:00 AM","3/21/2026 12:00:00 AM","B977383","391459","913.55",""
"32248","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2410","1/2 TON CC 4X4","8/21/2025 12:00:00 AM","2/20/2026 12:00:00 AM","D005007","RITM0032703","913.55",""
"32249","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","2414","12 STAKEBED","5/10/2025 12:00:00 AM","5/9/2026 12:00:00 AM","B977871","NOT ON PO","1046.65",""
"32250","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2494","1/2 TON CC 4X4","11/17/2024 12:00:00 AM","11/16/2025 12:00:00 AM","B965333","388264","830.50",""
"32251","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2554","1 TON CC  4X4","9/1/2025 12:00:00 AM","2/28/2026 12:00:00 AM","D005952","RITM0032885","949.85",""
"32252","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","2636","22 STAKEBED","2/8/2025 12:00:00 AM","2/7/2026 12:00:00 AM","B974783","390973","1650.00",""
"32253","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2637","3/4 TON CC 4X4","5/10/2025 12:00:00 AM","5/9/2026 12:00:00 AM","B990652","RITM0023074","949.85",""
"32254","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2664","1/2 TON REG CAB","2/5/2026 12:00:00 AM","8/4/2026 12:00:00 AM","D031894","RITM0048004","706.76",""
"32255","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2707","1 TON CC 4X2","9/8/2025 12:00:00 AM","9/7/2026 12:00:00 AM","D007693","RITM0033881","756.25",""
"32256","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","2753","9 STAKEBED","4/7/2025 12:00:00 AM","5/6/2025 12:00:00 AM","B990927","RITM0024033","1046.65",""
"32257","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","2796","12 STAKEBED CC","2/9/2026 12:00:00 AM","8/8/2026 12:00:00 AM","D031893","RITM0048263","1151.32","NEEDS A NEW RATE OF 1430 ON NEXT PO"
"32258","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","2822","12 CC STAKEBED","7/23/2025 12:00:00 AM","7/22/2026 12:00:00 AM","D003245","RITM0030844","1300.00",""
"32259","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2862","3/4 TON REG CAB 4X4","6/12/2025 12:00:00 AM","6/11/2026 12:00:00 AM","B994571","27868","756.25",""
"32260","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2863","3/4 TON CC 4X4","12/13/2025 12:00:00 AM","6/12/2026 12:00:00 AM","D028451","RITM0045322","1044.84",""
"32261","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2873","1/2 TON CC 4X4","1/21/2026 12:00:00 AM","7/20/2026 12:00:00 AM","D030689","RITM0045270","1004.91",""
"32262","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2883","F250 4X4","2/24/2025 12:00:00 AM","2/23/2026 12:00:00 AM","B976440","391189","949.85",""
"32263","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2901","1/2 TON REG CAB","11/2/2025 12:00:00 AM","11/1/2026 12:00:00 AM","D019375","RITM0040069","642.51",""
"32264","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2903","1/2 TON REG CAB","11/23/2025 12:00:00 AM","5/22/2026 12:00:00 AM","D027331","RITM0045060","642.51",""
"32265","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2922","3/4 TON CC 4X4","11/2/2025 12:00:00 AM","11/1/2026 12:00:00 AM","D019294","RITM0040043","949.85",""
"32266","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2926","1//2 TON REG CAB","12/12/2025 12:00:00 AM","6/11/2026 12:00:00 AM","D028450","RITM0043211","706.76",""
"32267","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Van","2973","15 PASSENGER VAN","7/28/2025 12:00:00 AM","7/27/2026 12:00:00 AM","D002802","RITM0030347","847.00",""
"32268","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2978","1/2 TON CC 4X4","12/17/2024 12:00:00 AM","12/16/2025 12:00:00 AM","B976442","391318","913.55","WAS BILLED UNDER PO B982486-CHANGED TO B976442 OCTOBER BILLING"
"32269","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2979","1/2 TON CC 4X4","8/5/2025 12:00:00 AM","8/4/2026 12:00:00 AM","D004209","NOT ON PO","913.55","anna.pince"
"32270","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2986","1/2 TON CC 4X4","1/24/2026 12:00:00 AM","7/23/2026 12:00:00 AM","D029562","RITM0045610","1004.91",""
"32271","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2988","1/2 TON CC 4X4","11/9/2025 12:00:00 AM","11/8/2026 12:00:00 AM","D019237","RITM0040030","913.55",""
"32272","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Van","2996","CARGO VAN","2/1/2026 12:00:00 AM","7/31/2026 12:00:00 AM","D030188","RITM0046211","862.49",""
"32273","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3005","1/2 TON REG CAB","1/8/2026 12:00:00 AM","7/7/2026 12:00:00 AM","D029565","RITM0045296","706.76",""
"32274","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Van","3033","CARGO VAN","2/22/2026 12:00:00 AM","8/21/2026 12:00:00 AM","D031896","RITM0048214","862.49",""
"32275","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3063","3/4 TON CC 4X4","5/16/2025 12:00:00 AM","5/15/2026 12:00:00 AM","D024852","RITM0043149","949.85",""
"32276","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3064","3/4 TON CC 4X4","1/25/2026 12:00:00 AM","7/24/2026 12:00:00 AM","D029393","RITM0046166","1044.84",""
"32277","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3065","1/2 TON CC 4X4","1/23/2026 12:00:00 AM","7/22/2026 12:00:00 AM","D031166","RITM0047787","1004.91",""
"32278","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3078","1/2 TON REG CAB","11/24/2025 12:00:00 AM","11/23/2026 12:00:00 AM","D020184","RITM0023355","642.51",""
"32279","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3080","1/2 TON REG CAB","7/10/2025 12:00:00 AM","1/9/2026 12:00:00 AM","D004142","RITM0031717","642.51",""
"32280","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3081","1/2 TON REG CAB","8/10/2025 12:00:00 AM","8/9/2026 12:00:00 AM","D004613","RITM0032161","642.51",""
"32281","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3085","1/2 TON REG CAB","2/12/2026 12:00:00 AM","8/11/2026 12:00:00 AM","D032299","RITM0048616","706.76"," "
"32282","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3087","1/2 TON REG CAB","8/16/2025 12:00:00 AM","8/15/2026 12:00:00 AM","D005009","RITM0032134","642.51",""
"32283","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3092","1/2 TON CC 4X4","2/16/2026 12:00:00 AM","8/15/2026 12:00:00 AM","D031895","RITM0048238","1004.91",""
"32284","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3094","2/8/1904 12:00:00 AM","5/31/2025 12:00:00 AM","2/15/2026 12:00:00 AM","B960603","386650","698.50",""
"32285","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3095","1/2 TON CC 4X4","9/29/2025 12:00:00 AM","9/28/2026 12:00:00 AM","D007739","RITM0033890","913.55",""
"32286","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3098","1/2 TON REG CAB","9/29/2025 12:00:00 AM","9/28/2026 12:00:00 AM","D007694","RITM0033831","642.51",""
"32287","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3101","1/2 TON REG CAB","10/12/2025 12:00:00 AM","10/11/2026 12:00:00 AM","D012107","RITM0033755","642.51","EXCHANGED FOR 3097 09-03-25"
"32288","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3103","2/8/1904 12:00:00 AM","6/4/2025 12:00:00 AM","3/4/2025 12:00:00 AM","B931860","431556","584.10",""
"32289","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3105","1/2 TON REG CAB","10/14/2025 12:00:00 AM","10/13/2026 12:00:00 AM","D011344","RITM0035855","642.51",""
"32290","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3107","1/2 TON CC 4X4","10/16/2025 12:00:00 AM","10/18/2026 12:00:00 AM","D012517","RITM0036074","913.55",""
"32291","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3109","1/2 TON CC 4X4","11/24/2025 12:00:00 AM","11/23/2026 12:00:00 AM","D019637","RITM0040035","913.55",""
"32292","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3115","1/2 TON REG CAB","9/27/2025 12:00:00 AM","3/26/2026 12:00:00 AM","D008257","RITM0034219","642.51",""
"32293","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3120","1/2 TON CC 4X4","9/27/2025 12:00:00 AM","3/26/2026 12:00:00 AM","D008138","RITM0033821","913.55",""
"32294","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3127","1/2 TON REG CAB","6/10/2025 12:00:00 AM","5/11/2026 12:00:00 AM","D024855","RITM0043122","642.51",""
"32295","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3129","2/8/1904 12:00:00 AM","6/11/2025 12:00:00 AM","12/12/2025 12:00:00 AM","B966982","389017","712.80",""
"32296","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3131","1/2 TON REG CAB","9/19/2025 12:00:00 AM","9/18/2026 12:00:00 AM","D010937","RITM0035703","642.51",""
"32297","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3132","1/2 TON REG CAB","8/21/2025 12:00:00 AM","8/20/2026 12:00:00 AM","D005473","332963","642.51",""
"32298","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3135","1/2 TON REG CAB","8/4/2025 12:00:00 AM","8/3/2026 12:00:00 AM","D007696","RITM0033845","642.51",""
"32299","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3136","1/2 TON REG CAB","1/28/2026 12:00:00 AM","7/27/2026 12:00:00 AM","D029561","RITM NOT ON PO ","706.76",""
"32300","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3138","1/2 TON REG CAB","8/5/2025 12:00:00 AM","8/4/2026 12:00:00 AM","D007697","RITM0033846","642.51",""
"32301","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3140","1/2 TON CC 4X4","10/19/2025 12:00:00 AM","10/18/2026 12:00:00 AM","D012116","RITM0036111","913.55",""
"32302","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3142","1/2 TON CC 4X4","6/19/2025 12:00:00 AM","6/20/2026 12:00:00 AM","D024857","RITM0043206","913.55",""
"32303","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3147","1/2 TON CC 4X4","1/15/2026 12:00:00 AM","7/14/2026 12:00:00 AM","D027334","RITM004517","913.55",""
"32304","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3149","1/2 TON CC 4X4","12/13/2025 12:00:00 AM","6/12/2026 12:00:00 AM","D026343","RITM0044093","913.55",""
"32305","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3153","1/2 TON CC 4X4","1/21/2026 12:00:00 AM","7/20/2026 12:00:00 AM","D027333","RITM0045218","913.55",""
"32306","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3154","1/2 TON CC 4X4","12/15/2025 12:00:00 AM","6/14/2026 12:00:00 AM","D026340","RITM0043213","913.55",""
"32307","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3163","2500 CC","6/24/2025 12:00:00 AM","2/10/2026 12:00:00 AM","B976118","390984","913.55",""
"32308","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3166","1500 CC","6/25/2025 12:00:00 AM","3/10/2026 12:00:00 AM","B977689","391485","913.55",""
"32309","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3168","1/2 TON CC 4X4","3/11/2025 12:00:00 AM","3/10/2026 12:00:00 AM","D003762","431563","913.55",""
"32310","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3169","F150 CC","6/27/2025 12:00:00 AM","2/27/2026 12:00:00 AM","B975557","391043","913.55",""
"32311","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3170","1/2 TON CC 4X4","5/13/2025 12:00:00 AM","5/12/2026 12:00:00 AM","D024580","RITM0043190","913.55",""
"32312","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3178","1/2 TON CC 4X4","10/4/2025 12:00:00 AM","10/3/2026 12:00:00 AM","D012118","RITM0036101","913.55"," "
"32313","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3186","1500 CC 4X4","7/1/2025 12:00:00 AM","2/11/2026 12:00:00 AM","B975558","391235","913.55",""
"32314","2026","5","1/30/2026 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3195","1/2 TON CC 4X4","7/2/2025 12:00:00 AM","5/30/2026 12:00:00 AM","B992151","26335","913.55",""
